        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         394        1.128        0.764       -0.026   0.00572191   0.05345411   0.02406716
         395        1.128        0.868       -0.026   0.00274806   0.04960916   0.02441933
         396        1.128        0.972       -0.026  -0.00071974   0.04533184   0.02476354
         397        1.128        1.076       -0.026  -0.00475071   0.04064701   0.02508235
         398        1.128        1.180       -0.026  -0.00940105   0.03560607   0.02536127
         399        1.128        1.284       -0.026  -0.01469323   0.03030950   0.02559240
         400        1.128        1.388       -0.026  -0.02055884   0.02493472   0.02578410
         401        1.128        1.492       -0.026  -0.02680535   0.01975848   0.02596825
         402        1.128        1.596       -0.026  -0.03309273   0.01513911   0.02619342
         403        1.128        1.700       -0.026  -0.03900256   0.01146175   0.02650404
         404        1.128        1.804       -0.026  -0.04413673   0.00901315   0.02689625
         405        1.128        1.908       -0.026  -0.04820363   0.00787162   0.02728934
         406        1.128        2.012       -0.026  -0.05102894   0.00779480   0.02752558
         407        1.128        2.116       -0.026  -0.05248600   0.00818376   0.02744349
         408        1.128        2.220       -0.026  -0.05244277   0.00818448   0.02698623
         409        1.128        2.324       -0.026  -0.05098286   0.00704228   0.02621253
         410        1.128        2.428       -0.026  -0.04845663   0.00446594   0.02526983
         411        1.128        2.532       -0.026  -0.04534446   0.00075591   0.02428280
         412        1.128        2.636       -0.026  -0.04210051  -0.00349710   0.02332113
         413        1.128        2.740       -0.026  -0.03901425  -0.00777640   0.02242577
         414        1.128        2.844       -0.026  -0.03624955  -0.01174991   0.02162249
         415        1.128        2.948       -0.026  -0.03388176  -0.01523751   0.02092997
         416        1.128        3.052       -0.026  -0.03194313  -0.01814925   0.02036577
         417        1.128        3.156       -0.026  -0.03044475  -0.02044311   0.01994240
         418        1.128        3.260       -0.026  -0.02938835  -0.02209654   0.01967136
         419        1.128        3.364       -0.026  -0.02877492  -0.02309985   0.01956609
         420        1.128        3.468       -0.026  -0.02869447  -0.02291205   0.01972332
         421        1.232       -0.068       -0.026   0.01819882   0.06845394   0.02351843
         422        1.232        0.036       -0.026   0.01805713   0.06816474   0.02339144
         423        1.232        0.140       -0.026   0.01744656   0.06724883   0.02340067
         424        1.232        0.244       -0.026   0.01656333   0.06594580   0.02351314
         425        1.232        0.348       -0.026   0.01539187   0.06423622   0.02371765
         426        1.232        0.452       -0.026   0.01391842   0.06210874   0.02400172
         427        1.232        0.556       -0.026   0.01212485   0.05954883   0.02435307
         428        1.232        0.660       -0.026   0.00998870   0.05654447   0.02475382
         429        1.232        0.764       -0.026   0.00747749   0.05308064   0.02518709
         430        1.232        0.868       -0.026   0.00454118   0.04914750   0.02563472
         431        1.232        0.972       -0.026   0.00111363   0.04473997   0.02607747
         432        1.232        1.076       -0.026  -0.00289068   0.03986941   0.02649420
         433        1.232        1.180       -0.026  -0.00756417   0.03457108   0.02686559
         434        1.232        1.284       -0.026  -0.01297286   0.02892741   0.02717890
         435        1.232        1.388       -0.026  -0.01908208   0.02310903   0.02744123
         436        1.232        1.492       -0.026  -0.02568691   0.01742298   0.02769186
         437        1.232        1.596       -0.026  -0.03236952   0.01231370   0.02800384
         438        1.232        1.700       -0.026  -0.03859601   0.00828293   0.02845563
         439        1.232        1.804       -0.026  -0.04389038   0.00572009   0.02906134
         440        1.232        1.908       -0.026  -0.04804641   0.00470448   0.02969249
         441        1.232        2.012       -0.026  -0.05106905   0.00495446   0.03009512
         442        1.232        2.116       -0.026  -0.05288809   0.00579935   0.03004514
         443        1.232        2.220       -0.026  -0.05344513   0.00621141   0.02941563
         444        1.232        2.324       -0.026  -0.05265688   0.00534280   0.02829968
         445        1.232        2.428       -0.026  -0.05062948   0.00274605   0.02693286
         446        1.232        2.532       -0.026  -0.04790055  -0.00115345   0.02556904
         447        1.232        2.636       -0.026  -0.04495147  -0.00559992   0.02431371
         448        1.232        2.740       -0.026  -0.04210127  -0.00998241   0.02319925
         449        1.232        2.844       -0.026  -0.03952240  -0.01397854   0.02223589
         450        1.232        2.948       -0.026  -0.03729950  -0.01744371   0.02142691
         451        1.232        3.052       -0.026  -0.03547355  -0.02031421   0.02077854
         452        1.232        3.156       -0.026  -0.03406182  -0.02256626   0.02029689
         453        1.232        3.260       -0.026  -0.03307029  -0.02419014   0.01998831
         454        1.232        3.364       -0.026  -0.03250390  -0.02518331   0.01986311
         455        1.232        3.468       -0.026  -0.03244011  -0.02504009   0.02003040
         456        1.336       -0.068       -0.026   0.02003005   0.06808053   0.02421534
         457        1.336        0.036       -0.026   0.01987006   0.06778173   0.02408119
         458        1.336        0.140       -0.026   0.01924872   0.06686020   0.02410532
         459        1.336        0.244       -0.026   0.01836259   0.06555290   0.02424909
         460        1.336        0.348       -0.026   0.01719491   0.06383981   0.02450118
         461        1.336        0.452       -0.026   0.01573233   0.06170410   0.02484775
         462        1.336        0.556       -0.026   0.01396097   0.05912985   0.02527386
         463        1.336        0.660       -0.026   0.01186031   0.05609818   0.02576055
         464        1.336        0.764       -0.026   0.00939783   0.05258611   0.02628661
         465        1.336        0.868       -0.026   0.00653226   0.04857703   0.02683234
         466        1.336        0.972       -0.026   0.00320256   0.04405450   0.02737544
         467        1.336        1.076       -0.026  -0.00068286   0.03902211   0.02789273
         468        1.336        1.180       -0.026  -0.00524324   0.03350073   0.02836300
         469        1.336        1.284       -0.026  -0.01059622   0.02754987   0.02876579
         470        1.336        1.388       -0.026  -0.01675684   0.02132257   0.02910278
         471        1.336        1.492       -0.026  -0.02350211   0.01514956   0.02942148
         472        1.336        1.596       -0.026  -0.03029781   0.00957285   0.02981861
         473        1.336        1.700       -0.026  -0.03644493   0.00521626   0.03040756
         474        1.336        1.804       -0.026  -0.04143762   0.00249988   0.03119263
         475        1.336        1.908       -0.026  -0.04529049   0.00137379   0.03197168
         476        1.336        2.012       -0.026  -0.04834141   0.00142501   0.03249256
         477        1.336        2.116       -0.026  -0.05069320   0.00211578   0.03244344
         478        1.336        2.220       -0.026  -0.05209844   0.00248534   0.03165375
         479        1.336        2.324       -0.026  -0.05229670   0.00159499   0.03029321
         480        1.336        2.428       -0.026  -0.05128111  -0.00087156   0.02855017
         481        1.336        2.532       -0.026  -0.04935067  -0.00469011   0.02680113
         482        1.336        2.636       -0.026  -0.04700817  -0.00901508   0.02525016
         483        1.336        2.740       -0.026  -0.04461812  -0.01320670   0.02392087
         484        1.336        2.844       -0.026  -0.04238172  -0.01699224   0.02280357
         485        1.336        2.948       -0.026  -0.04041368  -0.02025719   0.02188405
         486        1.336        3.052       -0.026  -0.03877684  -0.02295541   0.02115814
         487        1.336        3.156       -0.026  -0.03750405  -0.02507490   0.02062300
         488        1.336        3.260       -0.026  -0.03660988  -0.02661095   0.02027956
         489        1.336        3.364       -0.026  -0.03610597  -0.02756384   0.02013574
         490        1.336        3.468       -0.026  -0.03606216  -0.02747936   0.02030630
         491        1.440       -0.068       -0.026   0.02195264   0.06754193   0.02485308
         492        1.440        0.036       -0.026   0.02178357   0.06722185   0.02471430
         493        1.440        0.140       -0.026   0.02115330   0.06629728   0.02475346
         494        1.440        0.244       -0.026   0.02026429   0.06498591   0.02492867
