        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         403        1.128        1.700       -0.026   0.04852766   0.00161291   0.04983999
         404        1.128        1.804       -0.026   0.04892633  -0.00274924   0.05204221
         405        1.128        1.908       -0.026   0.04974025  -0.00774193   0.05395482
         406        1.128        2.012       -0.026   0.05082980  -0.01404705   0.05532253
         407        1.128        2.116       -0.026   0.05182584  -0.02213856   0.05597769
         408        1.128        2.220       -0.026   0.05260648  -0.03197302   0.05594368
         409        1.128        2.324       -0.026   0.05306122  -0.04318708   0.05520518
         410        1.128        2.428       -0.026   0.05345169  -0.05473548   0.05387882
         411        1.128        2.532       -0.026   0.05408574  -0.06608010   0.05226254
         412        1.128        2.636       -0.026   0.05484801  -0.07668756   0.05050307
         413        1.128        2.740       -0.026   0.05561858  -0.08631726   0.04874072
         414        1.128        2.844       -0.026   0.05630477  -0.09484867   0.04707802
         415        1.128        2.948       -0.026   0.05686148  -0.10221315   0.04559361
         416        1.128        3.052       -0.026   0.05729186  -0.10836890   0.04435236
         417        1.128        3.156       -0.026   0.05762083  -0.11328767   0.04341016
         418        1.128        3.260       -0.026   0.05788444  -0.11694842   0.04281614
         419        1.128        3.364       -0.026   0.05811767  -0.11934192   0.04261272
         420        1.128        3.468       -0.026   0.05827208  -0.12051715   0.04267560
         421        1.232       -0.068       -0.026   0.01544362   0.06698545   0.02207557
         422        1.232        0.036       -0.026   0.01563087   0.06647700   0.02210252
         423        1.232        0.140       -0.026   0.01615495   0.06523798   0.02237972
         424        1.232        0.244       -0.026   0.01700654   0.06331303   0.02296004
         425        1.232        0.348       -0.026   0.01817944   0.06071375   0.02382927
         426        1.232        0.452       -0.026   0.01966363   0.05745604   0.02497477
         427        1.232        0.556       -0.026   0.02145185   0.05357532   0.02638300
         428        1.232        0.660       -0.026   0.02352506   0.04911783   0.02803631
         429        1.232        0.764       -0.026   0.02585309   0.04417405   0.02991471
         430        1.232        0.868       -0.026   0.02838880   0.03888287   0.03199992
         431        1.232        0.972       -0.026   0.03106201   0.03341810   0.03427237
         432        1.232        1.076       -0.026   0.03375648   0.02798966   0.03670813
         433        1.232        1.180       -0.026   0.03630405   0.02280064   0.03927352
         434        1.232        1.284       -0.026   0.03846151   0.01798431   0.04191521
         435        1.232        1.388       -0.026   0.03995643   0.01354914   0.04455896
         436        1.232        1.492       -0.026   0.04059144   0.00941255   0.04712986
         437        1.232        1.596       -0.026   0.04036068   0.00547736   0.04956936
         438        1.232        1.700       -0.026   0.03949580   0.00164009   0.05182798
         439        1.232        1.804       -0.026   0.03844364  -0.00226766   0.05384808
         440        1.232        1.908       -0.026   0.03767877  -0.00665602   0.05545506
         441        1.232        2.012       -0.026   0.03716382  -0.01245711   0.05649284
         442        1.232        2.116       -0.026   0.03729536  -0.02006528   0.05693963
         443        1.232        2.220       -0.026   0.03780774  -0.02966480   0.05669852
         444        1.232        2.324       -0.026   0.03866556  -0.04069992   0.05578851
         445        1.232        2.428       -0.026   0.03988248  -0.05224200   0.05434910
         446        1.232        2.532       -0.026   0.04129458  -0.06361328   0.05254573
         447        1.232        2.636       -0.026   0.04272336  -0.07436020   0.05062875
         448        1.232        2.740       -0.026   0.04401428  -0.08417387   0.04874078
         449        1.232        2.844       -0.026   0.04508481  -0.09291411   0.04698148
         450        1.232        2.948       -0.026   0.04591589  -0.10049419   0.04542295
         451        1.232        3.052       -0.026   0.04653482  -0.10684986   0.04412552
         452        1.232        3.156       -0.026   0.04698425  -0.11193133   0.04314145
         453        1.232        3.260       -0.026   0.04731386  -0.11571135   0.04251759
         454        1.232        3.364       -0.026   0.04756059  -0.11817249   0.04229618
         455        1.232        3.468       -0.026   0.04769772  -0.11933317   0.04234608
         456        1.336       -0.068       -0.026   0.00908705   0.07065500   0.02307882
         457        1.336        0.036       -0.026   0.00928352   0.07014568   0.02311155
         458        1.336        0.140       -0.026   0.00980787   0.06884641   0.02341049
         459        1.336        0.244       -0.026   0.01064274   0.06683062   0.02403466
         460        1.336        0.348       -0.026   0.01178561   0.06409704   0.02496607
         461        1.336        0.452       -0.026   0.01323152   0.06064824   0.02619047
         462        1.336        0.556       -0.026   0.01497619   0.05650690   0.02769254
         463        1.336        0.660       -0.026   0.01700868   0.05170049   0.02945087
         464        1.336        0.764       -0.026   0.01930556   0.04629911   0.03144146
         465        1.336        0.868       -0.026   0.02183723   0.04044148   0.03364183
         466        1.336        0.972       -0.026   0.02455559   0.03433598   0.03602796
         467        1.336        1.076       -0.026   0.02736482   0.02826148   0.03857567
         468        1.336        1.180       -0.026   0.03009959   0.02252514   0.04125321
         469        1.336        1.284       -0.026   0.03247463   0.01734584   0.04400006
         470        1.336        1.388       -0.026   0.03411735   0.01277009   0.04672758
         471        1.336        1.492       -0.026   0.03467130   0.00866764   0.04931670
         472        1.336        1.596       -0.026   0.03401523   0.00489073   0.05167197
         473        1.336        1.700       -0.026   0.03236093   0.00136498   0.05372968
         474        1.336        1.804       -0.026   0.02993869  -0.00220784   0.05533239
         475        1.336        1.908       -0.026   0.02719804  -0.00634022   0.05649707
         476        1.336        2.012       -0.026   0.02485950  -0.01175654   0.05717799
         477        1.336        2.116       -0.026   0.02356947  -0.01916149   0.05735542
         478        1.336        2.220       -0.026   0.02372512  -0.02858836   0.05697352
         479        1.336        2.324       -0.026   0.02503076  -0.03944546   0.05597973
         480        1.336        2.428       -0.026   0.02696628  -0.05077074   0.05443019
         481        1.336        2.532       -0.026   0.02906106  -0.06193274   0.05249987
         482        1.336        2.636       -0.026   0.03101555  -0.07260574   0.05046724
         483        1.336        2.740       -0.026   0.03267862  -0.08248062   0.04849428
         484        1.336        2.844       -0.026   0.03400170  -0.09136379   0.04666861
         485        1.336        2.948       -0.026   0.03500106  -0.09912434   0.04505792
         486        1.336        3.052       -0.026   0.03572542  -0.10565664   0.04372049
         487        1.336        3.156       -0.026   0.03623533  -0.11089009   0.04270578
         488        1.336        3.260       -0.026   0.03659042  -0.11478349   0.04205950
         489        1.336        3.364       -0.026   0.03682943  -0.11731134   0.04182209
         490        1.336        3.468       -0.026   0.03693815  -0.11847565   0.04186858
         491        1.440       -0.068       -0.026   0.00253856   0.07474039   0.02408623
         492        1.440        0.036       -0.026   0.00273759   0.07420974   0.02411700
         493        1.440        0.140       -0.026   0.00326211   0.07286047   0.02443934
         494        1.440        0.244       -0.026   0.00408659   0.07077249   0.02511045
